AdId,Age,Gender,Income,Homecountry,Rating,pred_rating,pred_confidence
A01_10,20,M,0,Saudi Arabia,0.0,1,0.6011554
A18_14,33,M,2,United States of America,0.0,0,0.9994067
A05_13,31,M,1,United States of America,0.0,0,0.9999902
A14_15,30,M,3,United States of America,1.0,1,0.9843255
A03_13,43,F,2,Canada,0.0,0,0.85933346
A01_09,27,F,1,United States of America,0.0,0,0.77062577
A04_15,23,M,2,United States of America,0.0,1,0.98032653
A04_03,40,F,1,United States of America,1.0,1,0.51690644
A10_14,19,M,3,Canada,1.0,1,0.93356425
A16_09,24,M,0,Phillipines,0.0,0,0.6682069
A09_04,64,M,1,United States of America,1.0,0,0.61972326
A20_06,34,F,2,United States of America,0.0,0,0.99417675
A12_06,30,F,2,United States of America,1.0,1,0.999997
A11_01,19,F,2,Canada,0.0,1,0.7531928
A15_12,19,F,3,United States of America,0.0,0,0.9457817
A06_08,22,M,0,India,1.0,1,1.0
A06_06,32,M,0,United States of America,0.0,1,0.88215077
A10_07,31,F,0,United Kingdom,0.0,1,0.75722444
A15_06,21,F,1,Canada,0.0,0,0.9988361
A02_06,35,M,2,Canada,1.0,1,0.7427972
A07_02,34,F,2,United Kingdom,1.0,1,0.52213097
A03_01,18,F,2,United States of America,0.0,0,0.60400367
A02_09,19,F,2,Canada,1.0,0,0.7536923
A11_10,26,F,1,India,1.0,1,0.817778
A12_09,48,M,1,Canada,1.0,1,0.91937035
A19_12,21,F,0,Canada,1.0,0,0.78504163
A05_07,22,M,1,United States of America,0.0,0,0.9671948
A16_08,18,F,1,United States of America,0.0,0,0.9638071
A16_12,30,F,2,United States of America,1.0,1,1.0
A11_11,47,M,1,United States of America,0.0,0,0.9914409
A09_04,32,M,2,United States of America,0.0,0,0.8482645
A07_10,47,M,1,United States of America,0.0,0,0.86162853
A08_08,22,M,1,United States of America,1.0,1,0.84917444
A03_08,34,F,1,India,1.0,1,0.9335277
A10_10,26,F,1,United States of America,0.0,0,0.8261206
A09_15,33,M,2,United States of America,0.0,0,0.99893755
A17_04,27,F,1,United States of America,0.0,1,0.5974466
A07_11,29,M,1,United States of America,1.0,1,0.999987
A11_04,34,F,2,United States of America,1.0,0,0.8387677
A16_15,18,F,1,United States of America,1.0,1,0.59821445
A02_13,24,M,0,Phillipines,0.0,0,0.97975314
A13_04,30,F,2,United States of America,1.0,1,1.0
A14_14,49,M,0,Canada,0.0,0,0.896399
A13_04,31,F,0,United Kingdom,1.0,0,0.81198776
A06_06,30,F,2,United States of America,1.0,1,1.0
A02_04,19,F,2,Canada,1.0,1,0.6062004
A07_09,66,M,1,United States of America,0.0,0,0.9840316
A19_05,21,F,0,Canada,0.0,0,0.6878251
A02_11,35,F,1,United Kingdom,1.0,1,0.9854956
A06_09,37,F,1,United States of America,1.0,1,0.7920441
A19_06,25,F,1,United States of America,0.0,0,0.7920306
A17_01,33,F,0,United States of America,1.0,1,0.8706497
A13_05,21,F,1,Canada,0.0,0,0.99633825
A18_10,33,M,1,United States of America,1.0,0,0.9613808
A13_09,20,F,3,United States of America,1.0,1,0.8113513
A06_03,31,M,1,United States of America,0.0,0,0.7967101
A19_14,41,F,1,United States of America,1.0,1,0.75629973
A03_07,32,F,1,United Kingdom,1.0,0,0.6138074
A15_12,34,F,1,Czech Republic,0.0,0,0.75327384
A15_13,22,M,0,India,1.0,1,0.9915371
A03_07,23,M,2,United States of America,0.0,0,0.8537098
A09_10,31,F,0,United Kingdom,0.0,1,0.5428179
A03_13,23,M,0,Singapore,0.0,0,0.9253538
A16_01,56,F,0,United States of America,1.0,0,0.6507678
A13_05,34,F,2,United States of America,0.0,0,0.8387677
A01_02,52,F,0,United Kingdom,1.0,1,0.9131515
A12_12,21,F,1,United Kingdom,1.0,1,0.9113835
A14_03,24,M,1,United States of America,1.0,1,0.6647026
A10_07,33,M,2,United States of America,0.0,0,0.5076369
A13_04,22,M,0,India,1.0,1,0.99997807
A12_10,55,F,2,United States of America,1.0,0,0.8396815
A19_13,43,F,2,Canada,1.0,1,0.56713796
A17_03,55,M,1,United States of America,1.0,1,0.5710282
A19_11,35,M,1,United States of America,0.0,0,0.99983466
A02_09,52,F,3,United States of America,0.0,0,0.77754235
A13_03,66,M,1,United States of America,0.0,0,0.5755846
A12_11,35,F,3,United States of America,0.0,0,0.59444094
A04_07,32,F,1,United States of America,1.0,1,0.6220643
A17_15,32,M,0,United States of America,1.0,1,0.9186203
A20_07,20,F,3,United States of America,1.0,1,0.9158993
A10_02,19,F,2,Canada,0.0,1,0.6062004
A17_05,27,F,2,United Kingdom,1.0,1,0.95371574
A18_03,28,F,3,United States of America,1.0,1,0.7847673
A11_13,36,M,1,India,1.0,1,0.979564
A19_09,43,F,2,Canada,0.0,0,0.56714946
A15_01,19,F,2,Canada,1.0,1,0.6062004
A19_12,18,F,0,United States of America,0.0,0,0.9601734
A07_05,49,M,0,Canada,0.0,0,0.8426461
A12_07,24,M,1,United Kingdom,0.0,0,0.54870915
A05_13,33,F,2,United Kingdom,0.0,1,0.5241344
A18_03,25,F,1,United States of America,0.0,0,0.73256826
A10_09,32,F,1,United States of America,0.0,0,0.5526705
A19_12,30,F,1,United Kingdom,0.0,0,0.8688962
A06_08,56,F,0,United States of America,1.0,1,0.6461025
A18_11,35,M,1,United States of America,0.0,0,0.9839483
A17_09,31,F,0,United Kingdom,0.0,0,0.5320241
A18_07,20,M,0,Saudi Arabia,0.0,0,0.9624203
A13_04,27,F,2,United Kingdom,0.0,1,0.8829133
A06_06,22,M,0,Romania,0.0,0,0.7290422
A04_01,36,M,1,India,1.0,1,0.9734664
A17_01,37,F,1,United States of America,1.0,1,0.77439797
A04_12,19,M,3,Canada,1.0,1,0.8434528
A16_03,27,F,1,United States of America,1.0,0,0.5061577
A15_03,34,F,2,United Kingdom,1.0,1,0.5839315
A07_14,34,F,2,United Kingdom,1.0,1,0.72286505
A01_07,19,F,3,United States of America,1.0,0,0.9362938
A15_04,31,F,1,Canada,1.0,1,0.72873485
A19_11,30,F,1,United Kingdom,1.0,0,0.82532537
A01_03,21,F,0,Canada,0.0,0,0.68034583
A03_01,22,F,1,United Kingdom,0.0,1,0.8514407
A16_11,22,F,1,United Kingdom,0.0,1,0.77866805
A15_13,18,M,2,Slovenia,0.0,0,0.72349584
A10_10,22,F,1,United Kingdom,1.0,1,0.79755354
A15_04,49,M,0,United States of America,0.0,0,0.79916704
A06_10,55,M,1,United States of America,0.0,0,0.6471281
A02_08,64,M,1,United States of America,1.0,1,0.75412124
A01_03,43,F,2,Canada,1.0,1,0.5899597
A07_04,24,M,1,United States of America,1.0,1,0.69519436
A02_09,33,M,2,United States of America,0.0,0,0.98196626
A16_05,20,F,1,United States of America,0.0,0,0.7961818
A18_12,30,F,1,United Kingdom,0.0,0,0.9963367
A03_07,61,F,1,Canada,0.0,0,0.9911007
A05_01,18,F,2,United States of America,1.0,0,0.60400367
A10_03,21,F,0,Canada,1.0,0,0.75832677
A05_15,32,F,1,United States of America,0.0,0,0.895309
A04_05,61,F,1,Canada,0.0,0,0.51044166
A03_02,24,M,1,United States of America,0.0,1,0.6647026
A15_08,41,F,1,United States of America,0.0,0,0.6317424
A16_02,47,M,1,United States of America,0.0,0,0.839374
A08_07,19,F,2,Canada,1.0,1,0.9987991
A05_12,33,F,0,United States of America,1.0,1,0.86129946
A18_11,20,F,3,United States of America,1.0,1,0.8690479
A09_05,26,F,1,Slovenia,0.0,0,0.9262161
A15_11,49,M,0,Canada,1.0,0,0.98585784
A02_02,30,F,2,United Kingdom,0.0,0,0.88181424
A02_05,33,F,2,United Kingdom,0.0,0,0.6287456
A19_09,35,M,2,Canada,1.0,1,0.51364297
A20_14,26,F,1,Slovenia,0.0,0,0.96434945
A10_06,28,F,2,United States of America,0.0,1,0.56410384
A20_01,18,F,0,United States of America,0.0,1,0.55562973
A06_12,31,F,1,Canada,1.0,1,0.9837797
A07_06,33,F,2,United Kingdom,1.0,1,0.9916459
A18_03,30,F,1,United Kingdom,0.0,1,0.6015186
A06_15,62,F,1,United States of America,1.0,0,0.84579515
A11_01,24,F,0,Singapore,0.0,0,0.6712922
A14_10,61,F,1,Canada,0.0,0,0.87557596
A10_06,41,F,1,United States of America,1.0,1,0.6293115
A08_05,23,M,2,United States of America,0.0,0,0.81494945
A09_15,22,M,1,United States of America,1.0,1,0.89628583
A02_09,21,F,0,Canada,0.0,0,0.52680606
A20_12,33,F,2,United States of America,0.0,0,0.9999999
A03_13,33,F,2,United States of America,0.0,0,0.9992465
A15_07,26,F,1,United States of America,0.0,0,0.9512686
A04_13,68,F,1,United States of America,1.0,1,0.9619898
A19_11,46,F,0,United States of America,1.0,0,0.8619947
A20_11,20,F,3,United States of America,1.0,1,0.84769773
A20_10,22,M,0,India,1.0,1,0.8966402
A13_14,20,F,1,United States of America,0.0,0,0.96348155
A15_08,20,M,0,Saudi Arabia,0.0,0,0.9996555
A19_13,25,M,0,United Kingdom,0.0,0,0.62599516
A17_08,61,F,1,Canada,0.0,1,0.87661844
A20_13,56,F,0,United States of America,0.0,0,0.9419176
A13_10,47,M,1,United States of America,0.0,0,0.88116086
A13_07,30,F,1,United Kingdom,1.0,0,0.74232054
A07_13,28,M,2,United States of America,1.0,1,0.9999993
A15_01,40,M,1,United States of America,0.0,0,0.74692523
A06_14,24,M,1,United States of America,1.0,1,0.998781
A13_01,28,F,1,United States of America,0.0,0,0.9441417
A13_07,32,M,0,United States of America,1.0,0,0.5029096
A11_12,22,M,0,Romania,0.0,0,0.7044188
A12_01,19,F,2,Canada,1.0,1,0.9701062
A16_09,18,F,0,United States of America,1.0,1,0.76075643
A18_11,26,F,1,United States of America,0.0,0,0.9938636
A03_09,35,M,1,United States of America,0.0,0,0.9922713
A08_09,18,F,1,United States of America,0.0,1,0.54226696
A18_12,33,M,1,United States of America,0.0,0,0.5243602
A01_04,46,F,0,United States of America,0.0,0,0.60678893
A07_15,32,M,2,United States of America,1.0,0,0.56042624
A16_02,37,F,1,United States of America,1.0,1,0.77591175
A15_04,18,F,1,United States of America,0.0,0,0.7128825
A12_10,24,M,1,United States of America,0.0,0,0.8456383
A18_15,55,M,1,United States of America,1.0,0,0.5764021
A02_13,21,F,1,Canada,0.0,0,0.99999
A14_13,24,M,0,Phillipines,0.0,0,0.7846221
A12_02,32,F,1,United States of America,0.0,0,0.78809816
A19_10,57,F,1,United States of America,0.0,0,0.6963389
A03_15,46,F,0,United States of America,0.0,0,0.90974486
A16_01,33,M,2,United States of America,0.0,0,0.91118515
A20_13,28,F,1,United States of America,0.0,0,0.8988433
A10_15,36,F,2,United States of America,1.0,1,0.5429835
A09_12,22,M,0,India,1.0,1,0.83934736
A07_14,21,F,0,Canada,0.0,0,0.81370276
A17_12,30,F,2,United Kingdom,0.0,0,0.607394
A14_15,39,M,2,Canada,1.0,1,0.6053924
A05_08,21,F,1,Canada,0.0,0,0.9944301
A17_03,35,M,1,United States of America,0.0,0,0.8937111
A04_10,40,F,1,United States of America,0.0,0,0.54681
A16_01,24,F,0,Singapore,0.0,0,0.50065684
A17_11,35,M,1,United States of America,0.0,0,0.99813473
A07_13,46,F,0,United States of America,1.0,0,0.84605265
A07_05,23,M,2,Canada,0.0,1,0.5766588
A09_10,33,F,2,United States of America,0.0,0,0.84677655
A15_12,40,F,1,United States of America,1.0,0,0.5086314
A11_15,31,F,1,Canada,1.0,1,0.95202756
A05_09,30,F,2,United States of America,1.0,1,1.0
A14_12,32,F,1,United States of America,1.0,0,0.78880364
A07_03,27,F,2,United Kingdom,1.0,1,0.8829133
A14_09,28,F,3,United States of America,1.0,1,0.9543205
A01_02,43,F,2,Canada,1.0,1,0.6287296
A04_08,33,F,2,United Kingdom,0.0,0,0.60557336
A19_06,21,F,1,Canada,0.0,0,0.99997616
A18_07,35,F,1,United Kingdom,1.0,1,0.946471
A16_07,49,M,0,United States of America,0.0,0,0.7238024
A05_10,46,F,0,United States of America,0.0,0,0.7517165
A20_04,28,M,2,United States of America,1.0,1,0.56314427
A08_15,31,F,1,United Kingdom,0.0,0,0.5822871
A01_05,22,M,1,United States of America,1.0,1,0.6928887
A19_11,34,F,1,Czech Republic,0.0,0,0.5997272
A09_10,30,F,1,Canada,1.0,0,0.6536684
A05_05,28,F,3,United States of America,1.0,1,0.77528745
A12_12,23,M,0,Singapore,0.0,0,0.8648162
A16_15,39,F,1,United States of America,1.0,0,0.5063515
A11_03,41,F,1,United States of America,0.0,1,0.51392883
A08_05,25,M,1,United States of America,0.0,1,0.6012579
A16_08,20,F,3,United States of America,1.0,1,0.6076351
A06_02,18,F,0,United States of America,1.0,1,0.9030159
A15_11,18,F,0,United States of America,1.0,1,0.5288907
A17_06,32,F,1,United States of America,0.0,0,0.998828
A04_06,26,F,1,Slovenia,1.0,1,0.6376929
A12_06,26,F,1,Slovenia,0.0,0,0.94534266
A08_13,26,F,1,United States of America,0.0,0,0.62076896
A13_05,61,F,1,Canada,0.0,0,0.6887932
A17_01,21,F,0,Canada,1.0,0,0.6755232
A16_01,28,F,3,United States of America,1.0,1,0.6811007
A05_12,40,M,1,United States of America,0.0,0,0.76231104
A06_11,56,F,0,United States of America,1.0,1,0.65140593
A03_05,24,M,1,United Kingdom,0.0,0,0.89050376
A17_01,23,M,0,Singapore,1.0,1,0.5684624
A15_10,32,F,1,United States of America,1.0,0,0.6024855
A09_07,32,M,0,United States of America,0.0,0,0.85844046
A06_13,29,M,1,United States of America,1.0,1,0.99995446
A02_01,35,F,1,United Kingdom,1.0,1,0.8219833
A06_01,22,M,2,United States of America,1.0,0,0.7256114
A17_11,31,F,1,Canada,1.0,1,0.9308024
A09_06,22,M,0,India,1.0,1,0.9892083
A02_08,26,F,1,United States of America,0.0,0,0.9780213
A20_14,19,F,3,United States of America,0.0,0,0.95775735
A07_07,32,F,1,United Kingdom,0.0,0,0.983478
A19_09,19,M,3,Canada,1.0,1,0.8961366
A20_06,61,F,1,Canada,1.0,0,0.5304422
A01_10,30,F,1,United Kingdom,1.0,1,0.60672617
A07_11,21,F,1,United Kingdom,1.0,1,0.96807575
A04_14,32,F,1,United States of America,1.0,1,0.5623293
A10_14,32,F,1,United Kingdom,0.0,0,0.9614593
A06_04,28,F,2,United States of America,0.0,1,0.62137616
A08_09,49,M,0,United States of America,0.0,0,0.84001935
A04_02,55,F,2,United States of America,0.0,0,0.5088027
A03_09,57,F,1,United States of America,0.0,0,0.7931452
A12_01,26,F,1,Slovenia,0.0,0,0.70663524
A04_11,38,F,1,United States of America,1.0,1,0.944071
A09_15,20,F,1,United States of America,0.0,0,0.81520116
A15_13,23,M,0,Singapore,1.0,1,0.5383422
A20_05,46,F,0,United States of America,0.0,0,0.60678893
A11_02,27,F,2,United Kingdom,1.0,1,0.95371574
A05_09,41,F,1,United States of America,1.0,0,0.9998161
A19_02,19,M,0,Italy,0.0,0,0.56515867
A17_09,18,F,0,United States of America,0.0,0,0.8431255
A05_06,64,M,1,United States of America,1.0,1,0.82785183
A16_10,20,F,3,United States of America,0.0,0,0.8822157
A10_12,26,F,1,Slovenia,0.0,0,0.6311137
A08_09,32,F,1,United Kingdom,0.0,1,0.5704505
A19_13,22,M,0,India,1.0,1,1.0
A06_15,40,M,1,United States of America,1.0,1,0.569648
A05_04,38,F,1,United States of America,0.0,1,0.80647194
A20_14,32,F,1,United States of America,0.0,0,0.61821806
A08_07,52,F,0,United Kingdom,1.0,1,0.9715836
A09_12,25,M,0,United Kingdom,0.0,0,0.99875295
A20_11,41,F,1,United States of America,0.0,0,0.9307789
A03_06,21,F,0,United States of America,0.0,0,0.75226045
A08_07,46,F,0,United States of America,0.0,0,0.66675097
A06_11,35,M,1,United States of America,0.0,0,0.9995529
A10_08,31,M,1,United States of America,1.0,0,0.9887999
A19_10,37,M,1,United Kingdom,1.0,1,0.9945152
A09_01,38,M,2,United States of America,1.0,1,0.7769148
A08_14,26,F,0,India,0.0,1,0.7586331
A01_02,52,F,3,United States of America,1.0,1,0.8376414
A18_14,26,F,1,United States of America,0.0,1,0.67126435
A04_01,38,F,1,United States of America,1.0,1,0.75398827
A10_08,24,F,1,United Kingdom,0.0,0,0.8028293
A03_07,18,M,2,Slovenia,0.0,0,0.81023
A08_08,24,F,1,Great Britain,0.0,0,0.6572598
A08_06,24,F,1,Great Britain,0.0,0,0.9134869
A08_14,22,F,0,United Kingdom,1.0,1,0.7350712
A08_06,55,F,2,United States of America,1.0,1,0.57146674
A09_09,21,F,0,Canada,0.0,1,0.6046816
A07_04,61,F,1,Canada,0.0,1,0.62345374
A20_03,29,M,1,United States of America,1.0,1,0.99108183
A01_02,37,M,1,United Kingdom,1.0,1,0.97156173
A08_09,32,F,1,United States of America,0.0,0,0.8984742
A10_07,25,M,0,United Kingdom,0.0,0,0.8958397
A15_05,49,M,0,United States of America,0.0,1,0.5602975
A08_07,41,F,1,United States of America,0.0,0,0.94870234
A20_13,32,F,1,United States of America,0.0,0,0.9916285
A03_01,26,F,1,United States of America,0.0,0,0.98885345
A17_08,24,M,0,Phillipines,0.0,0,0.8864344
A01_03,57,F,0,United States of America,1.0,0,0.67143357
A06_05,31,F,0,United Kingdom,1.0,0,0.76242644
A17_08,46,F,0,United States of America,0.0,0,0.9363797
A15_04,33,M,2,United States of America,0.0,0,0.90866244
A16_02,20,F,1,United States of America,0.0,0,0.7524268
A08_13,21,F,0,United States of America,0.0,0,0.93601084
A06_05,33,F,0,United States of America,1.0,1,0.8706497
A18_09,32,F,1,United States of America,0.0,0,0.64724827
A07_03,35,M,1,United States of America,0.0,0,0.93223256
A10_02,25,F,1,United Kingdom,1.0,0,0.8338676
A09_05,48,M,1,Canada,1.0,1,0.9840239
A03_09,68,F,1,United States of America,1.0,1,0.8828679
A02_15,20,F,1,United States of America,0.0,0,0.816598
A13_11,30,F,1,United Kingdom,1.0,1,0.704526
A15_09,19,F,3,United States of America,0.0,0,0.97365844
A07_07,31,M,1,United States of America,0.0,0,0.9999927
A10_08,41,F,1,United States of America,0.0,0,0.5532992
A08_02,36,F,2,United States of America,1.0,0,0.709261
A14_09,33,M,2,United States of America,0.0,0,0.99999523
A09_05,61,F,1,Canada,0.0,0,0.75078243
A13_01,41,F,1,United States of America,0.0,0,0.71034795
A03_04,34,F,1,Czech Republic,0.0,1,0.6468778
A16_01,30,F,1,United Kingdom,0.0,0,0.5491127
A02_14,33,M,2,United States of America,0.0,0,0.99278885
A10_09,26,F,1,United States of America,0.0,0,0.8551844
A09_08,28,F,3,United States of America,1.0,1,0.9133604
A14_01,41,F,1,United States of America,0.0,0,0.57301575
A02_06,28,F,3,United States of America,1.0,1,0.9498813
A20_10,30,F,2,United States of America,1.0,1,1.0
A19_12,24,M,0,Phillipines,1.0,0,0.85613304
A03_12,33,F,2,United States of America,0.0,0,0.9965647
A15_07,52,F,3,United States of America,1.0,1,0.7131611
A20_07,23,M,0,Singapore,1.0,1,0.6731246
A19_05,24,F,1,Great Britain,0.0,0,0.92084825
A14_01,64,M,1,United States of America,0.0,0,0.52435786
A10_10,32,M,0,United States of America,1.0,0,0.5374342
A19_07,37,F,1,United States of America,1.0,1,0.76743597
A11_15,56,F,0,United States of America,0.0,1,0.5471073
A12_15,20,M,0,Saudi Arabia,0.0,0,0.9823168
A09_02,34,F,1,India,1.0,1,0.9090297
A13_10,20,M,0,Saudi Arabia,0.0,0,0.9995579
A13_07,22,M,0,India,1.0,1,0.99994564
A01_07,40,M,1,United States of America,0.0,0,0.9704827
A14_01,24,F,1,Great Britain,0.0,0,0.7729055
A03_11,49,M,0,United States of America,1.0,0,0.8801386
A03_03,41,F,1,United States of America,1.0,1,0.79022396
A04_09,23,M,2,Canada,1.0,1,0.9250489
A16_09,68,F,1,United States of America,1.0,1,0.8318288
A14_04,25,F,1,United Kingdom,0.0,0,0.8338676
A20_15,55,M,1,United States of America,0.0,0,0.75068253
A15_05,32,F,1,United States of America,0.0,0,0.80719113
A10_04,18,M,2,Slovenia,1.0,1,0.566034
A15_12,28,F,2,United States of America,1.0,1,0.6004328
A07_13,31,M,1,United States of America,0.0,0,0.9999778
A07_01,26,F,1,United States of America,0.0,0,0.98885345
A18_13,30,F,2,United States of America,1.0,1,1.0
A06_02,43,F,2,Canada,0.0,1,0.5450067
A02_02,31,F,1,Canada,0.0,1,0.8177824
A20_15,34,F,1,India,1.0,1,0.93142796
A06_01,22,M,1,United States of America,1.0,1,0.76199985
A19_07,33,M,2,United States of America,0.0,0,0.9411494
A19_15,32,M,0,United States of America,1.0,1,0.8438209
A20_08,31,F,1,United Kingdom,0.0,1,0.6675694
A16_12,32,F,1,United Kingdom,0.0,0,0.97747225
A09_08,68,F,1,United States of America,1.0,1,0.932149
A20_05,18,F,1,United States of America,0.0,0,0.6606383
A09_15,32,F,1,United States of America,0.0,0,0.87698144
A20_12,25,M,0,United Kingdom,0.0,0,0.9986644
A16_12,24,F,1,United Kingdom,1.0,0,0.7409141
A11_05,66,M,1,United States of America,0.0,0,0.75345105
A03_12,28,F,2,United States of America,0.0,0,0.5682463
A01_09,37,M,1,United Kingdom,1.0,1,0.9890899
A04_02,24,F,0,Singapore,0.0,0,0.67458326
A03_12,21,F,0,United States of America,0.0,0,0.94560385
A20_07,48,M,1,Canada,1.0,1,0.8575955
A04_09,26,F,0,India,1.0,1,0.949763
A11_04,18,F,2,United States of America,0.0,0,0.60400367
A01_06,20,F,1,United States of America,0.0,0,0.8255615
A04_06,37,M,1,United Kingdom,1.0,1,0.99571025
A04_06,26,F,1,United States of America,0.0,0,0.85088354
A19_15,29,M,1,United States of America,1.0,1,0.9952614
A06_05,22,M,2,United States of America,1.0,0,0.7680638
A07_10,30,F,1,United Kingdom,0.0,0,0.64804643
A17_13,19,M,0,Italy,0.0,1,0.747161
A13_08,48,M,1,Canada,1.0,1,0.99997926
A02_14,24,F,0,Singapore,0.0,0,0.9950035
A20_07,39,F,1,United States of America,1.0,1,0.78083813
A10_08,22,F,1,United Kingdom,1.0,1,0.86463577
A06_05,27,F,1,United States of America,1.0,1,0.5974466
A12_09,30,F,1,United Kingdom,0.0,0,0.9081322
A07_08,64,M,1,United States of America,0.0,1,0.5164988
A02_07,31,F,0,United Kingdom,0.0,0,0.5378548
A20_14,49,M,0,United States of America,0.0,0,0.9994248
A19_04,31,F,1,Canada,1.0,1,0.77094465
A13_01,23,M,2,United States of America,0.0,0,0.59972066
A19_10,61,F,1,Canada,0.0,0,0.96859366
A06_05,66,M,1,United States of America,0.0,0,0.5755846
A07_12,38,F,1,United States of America,0.0,0,0.529443
A12_07,47,M,1,United States of America,0.0,0,0.9999757
A14_03,35,F,3,United States of America,0.0,0,0.65053606
A02_03,31,M,1,United States of America,0.0,0,0.82595897
A08_02,22,M,0,Romania,0.0,0,0.71302086
A11_09,40,F,1,United States of America,1.0,0,0.57313627
A18_04,33,F,2,United Kingdom,0.0,0,0.74496776
A20_05,22,F,0,United Kingdom,0.0,1,0.55087197
A16_08,36,M,1,India,1.0,1,0.9859569
A18_14,21,F,0,Canada,0.0,0,0.86754835
A13_02,26,F,1,United States of America,1.0,0,0.64534813
A20_08,20,M,0,Saudi Arabia,0.0,0,0.9066194
A13_09,25,F,1,United States of America,0.0,0,0.8741812
A11_07,25,M,0,United States of America,0.0,1,0.5111241
A10_10,22,M,1,United States of America,1.0,1,0.8355174
A08_10,30,F,2,United Kingdom,0.0,0,0.58549434
A08_01,52,F,3,United States of America,1.0,1,0.8512771
A11_05,22,F,1,United Kingdom,1.0,1,0.8087739
A06_15,18,F,0,United States of America,0.0,0,0.6116637
A01_06,22,M,1,United States of America,0.0,0,0.99112403
A13_05,28,F,1,United States of America,0.0,0,0.95255977
A06_10,34,F,1,Czech Republic,1.0,1,0.5591466
A14_02,31,F,1,United Kingdom,0.0,1,0.5729194
A03_11,28,F,1,United States of America,0.0,0,0.9937099
A12_11,23,M,2,Canada,0.0,1,0.51740444
A06_13,32,F,1,United States of America,1.0,1,0.7261774
A08_05,27,F,1,United States of America,0.0,1,0.5974466
A10_08,62,F,1,United States of America,0.0,0,0.59959537
A08_05,24,F,1,Great Britain,0.0,0,0.7729055
A01_04,23,M,2,Canada,1.0,1,0.5766588
A12_12,22,M,0,India,1.0,1,0.99999034
A13_09,40,F,1,United States of America,0.0,0,0.5778314
A07_11,25,M,1,United States of America,1.0,1,0.97429264
A04_01,18,F,0,United States of America,0.0,0,0.74698323
A13_10,46,F,0,United States of America,0.0,1,0.5236781
A13_01,32,M,2,United States of America,0.0,0,0.74374294
A04_03,21,F,1,United Kingdom,0.0,0,0.8546839
A14_02,28,F,2,United States of America,0.0,1,0.6080168
A13_12,19,M,3,Canada,1.0,1,0.9991365
A08_15,21,F,0,Canada,0.0,0,0.74623805
A03_09,41,F,1,United States of America,1.0,1,0.64277893
A06_05,33,F,2,United States of America,0.0,0,0.7988141
A19_02,24,F,0,Singapore,1.0,0,0.50065684
A01_11,52,F,0,United Kingdom,1.0,1,0.95874256
A06_04,19,M,3,Canada,1.0,1,0.69991714
A19_03,33,F,0,United States of America,1.0,1,0.8706497
A05_06,32,M,0,United States of America,1.0,1,0.9713504
A03_10,39,F,1,United States of America,0.0,1,0.6292749
A18_14,34,F,2,United States of America,0.0,0,0.92463624
A20_11,38,F,1,United States of America,0.0,0,0.9971666
A08_07,23,M,2,United States of America,0.0,1,0.6632532
A06_08,62,F,1,United States of America,0.0,0,0.7702612
A10_12,29,M,1,United States of America,1.0,1,0.99009776
A06_11,26,F,1,Slovenia,0.0,0,0.7569251
A09_06,39,F,1,United States of America,1.0,1,0.57417226
A05_13,18,M,2,United Kingdom,1.0,1,0.999992
A11_09,19,F,2,Canada,1.0,1,0.99846363
A11_13,26,F,1,United States of America,0.0,0,0.94313526
A17_08,24,F,1,United Kingdom,0.0,0,0.8746679
A01_01,33,M,2,United States of America,0.0,0,0.92693174
A11_02,49,M,0,United States of America,1.0,1,0.5602975
A09_14,46,F,0,United States of America,0.0,0,0.88902783
A02_14,26,F,1,United States of America,0.0,0,0.9942878
A16_12,30,F,1,United Kingdom,0.0,0,0.6098381
A12_05,40,M,1,United States of America,0.0,0,0.74692523
A01_15,19,M,3,Canada,1.0,1,0.893396
A12_09,39,F,1,United States of America,0.0,1,0.5870357
A09_15,30,F,1,United Kingdom,1.0,0,0.58486617
A13_05,32,F,1,United States of America,0.0,0,0.6802234
A04_07,20,F,1,United States of America,1.0,0,0.6854388
A01_13,36,M,1,India,1.0,1,0.9882853
A12_04,18,F,0,United States of America,1.0,1,0.9030159
A04_04,21,F,1,United Kingdom,1.0,0,0.84473604
A05_08,18,M,2,United Kingdom,1.0,1,0.9893044
A16_03,22,M,1,United States of America,1.0,1,0.7254773
A18_04,24,M,1,United Kingdom,0.0,0,0.77440304
A10_08,22,M,2,United States of America,1.0,1,0.67760485
A20_14,35,F,3,United States of America,1.0,1,0.99999
A11_10,18,M,2,Slovenia,0.0,0,0.69066066
A09_04,24,M,1,United Kingdom,0.0,0,0.87246066
A09_12,28,M,2,United States of America,0.0,0,0.99014866
A20_10,18,F,2,United States of America,1.0,0,0.74986255
A17_10,26,F,1,United States of America,1.0,0,0.60791016
A15_07,18,M,2,United Kingdom,1.0,1,0.8796635
A19_13,22,M,0,Romania,0.0,0,0.6141347
A02_06,24,M,1,United Kingdom,0.0,0,0.72902817
A17_12,36,M,1,India,1.0,1,0.98994726
A20_03,26,F,1,United States of America,0.0,1,0.59813076
A05_14,35,F,3,United States of America,1.0,1,0.98823094
A20_12,24,F,0,Singapore,0.0,0,0.9915045
A11_01,38,F,1,United States of America,1.0,1,0.75398827
A18_08,23,M,2,Canada,0.0,0,0.6503725
A10_06,33,M,2,United States of America,0.0,0,0.9682409
A14_07,19,M,3,Canada,1.0,1,0.6530111
A04_12,21,F,0,Canada,1.0,1,0.73741066
