AdId,Age,Gender,Income,Homecountry,Rating,pred_rating,pred_confidence
A18_10,52,F,0,United Kingdom,1.0,1,0.95046765
A15_09,22,M,0,Romania,0.0,0,0.76112026
A08_04,18,F,1,United States of America,0.0,0,0.8458077
A04_13,21,F,1,Canada,0.0,0,0.99848384
A15_12,31,M,1,United States of America,0.0,0,0.90266895
A18_11,22,F,0,United Kingdom,1.0,1,0.59930307
A17_11,32,F,1,United States of America,1.0,0,0.91274744
A03_14,49,M,0,Canada,1.0,0,0.9040132
A18_09,27,F,2,United Kingdom,1.0,1,0.9493099
A04_11,18,F,1,United States of America,0.0,0,0.97171766
A04_08,22,F,0,United Kingdom,0.0,1,0.61732405
A13_14,27,F,1,United States of America,0.0,0,0.7434044
A06_14,21,F,0,Canada,1.0,0,0.6231614
A14_05,23,M,2,United States of America,0.0,0,0.7384605
A18_08,19,F,2,Canada,1.0,1,0.99688005
A06_03,21,F,1,Canada,0.0,0,0.99532735
A12_14,32,F,1,United States of America,0.0,0,0.8756198
A20_02,23,M,2,United States of America,1.0,0,0.78072625
A04_15,18,F,1,United States of America,0.0,0,0.99943346
A09_04,33,F,2,United States of America,0.0,0,0.8344579
A15_11,38,F,1,United States of America,0.0,1,0.80412817
A20_12,22,M,0,Romania,0.0,0,0.89408475
A16_07,37,F,1,United States of America,0.0,1,0.74512845
A17_03,32,M,0,United States of America,1.0,1,0.87706614
A08_02,33,F,2,United States of America,0.0,0,0.8232657
A07_14,36,F,2,United States of America,0.0,0,0.9810998
A20_05,34,F,1,Czech Republic,0.0,1,0.5153328
A13_08,35,M,1,United States of America,0.0,0,0.99308854
A02_15,24,F,0,Singapore,0.0,0,0.87833714
A04_12,56,F,0,United States of America,0.0,0,0.50994116
A03_10,21,F,0,Canada,0.0,0,0.6509502
A15_01,24,F,0,Singapore,1.0,0,0.8640066
A12_14,37,M,1,United Kingdom,1.0,1,0.96233195
A06_05,35,M,1,United States of America,0.0,0,0.9782362
A06_13,18,M,2,United Kingdom,1.0,1,0.9978528
A02_01,26,F,1,United States of America,0.0,0,0.984455
A03_13,22,F,0,United Kingdom,0.0,1,0.5507235
A17_10,31,F,1,Canada,1.0,1,0.7463069
A15_02,34,F,1,Czech Republic,1.0,1,0.5153328
A16_12,55,M,1,United States of America,0.0,0,0.5043094
A15_09,41,F,1,United States of America,1.0,1,0.7348798
A11_07,34,F,2,United States of America,0.0,0,0.94528973
A08_03,48,M,1,Canada,1.0,1,0.98496985
A04_15,26,F,0,India,1.0,1,0.7078313
A03_07,43,F,2,Canada,0.0,0,0.7824769
A15_09,26,F,1,India,1.0,1,0.8068401
A06_15,24,F,1,United Kingdom,1.0,1,0.64382803
A04_15,66,M,1,United States of America,0.0,0,0.79762477
A05_03,28,F,3,United States of America,1.0,1,0.72313946
A11_03,39,F,1,United States of America,1.0,0,0.5724211
A16_14,28,F,1,United States of America,0.0,0,0.97351414
A07_13,57,F,0,United States of America,1.0,0,0.5724211
A14_10,48,M,1,Canada,1.0,1,0.9978219
A18_13,32,M,2,United States of America,0.0,0,0.874341
A01_07,21,F,1,United Kingdom,1.0,1,0.8930615
A05_09,35,M,2,Canada,1.0,0,0.6723885
A20_08,32,F,1,United States of America,0.0,0,0.81233126
A10_13,33,M,2,United States of America,0.0,0,0.97230726
A14_12,24,M,1,United States of America,1.0,1,0.73070747
A20_03,33,M,1,United States of America,0.0,0,0.707336
A06_12,49,M,0,United States of America,1.0,1,0.97849095
A07_13,32,F,1,United States of America,0.0,0,0.5967549
A14_12,22,M,2,United States of America,1.0,0,0.64690584
A04_07,33,F,2,United States of America,1.0,0,0.7301279
A07_02,19,F,2,Canada,1.0,1,0.93520266
A03_13,20,F,1,United States of America,0.0,0,0.9094459
A05_09,29,M,1,United States of America,1.0,1,0.99803716
A11_01,36,M,1,India,1.0,1,0.9205684
A13_15,20,M,0,Saudi Arabia,0.0,0,0.9924539
A08_04,64,M,1,United States of America,0.0,0,0.654817
A20_03,24,M,1,United Kingdom,0.0,0,0.7526916
A08_11,27,F,1,United States of America,0.0,1,0.62365854
A16_04,23,M,2,United States of America,1.0,0,0.77465487
A09_07,24,F,0,Singapore,0.0,0,0.91568846
A03_13,36,M,1,India,1.0,1,0.97019684
A01_09,23,M,2,United States of America,1.0,1,0.59498996
A02_10,37,F,1,United States of America,1.0,1,0.7316939
A01_05,30,M,3,United States of America,1.0,1,0.97020096
A03_07,39,M,2,Canada,1.0,0,0.60356534
A10_13,24,M,1,United Kingdom,1.0,0,0.8024814
A11_14,22,F,0,United Kingdom,1.0,1,0.62600946
A01_15,25,M,0,United Kingdom,0.0,0,0.92807305
A12_05,18,F,0,United States of America,1.0,1,0.64901537
A16_08,64,M,1,United States of America,0.0,0,0.6973831
A13_04,25,M,0,United States of America,0.0,0,0.557008
A11_11,22,F,1,United Kingdom,1.0,1,0.752006
A03_08,20,M,0,Saudi Arabia,0.0,0,0.95173246
A10_10,28,F,3,United States of America,1.0,1,0.5571401
A20_12,18,F,2,United States of America,0.0,0,0.6444499
A02_14,19,M,0,Italy,1.0,1,0.60363483
A06_12,18,F,0,United States of America,0.0,1,0.5531059
A18_03,34,F,2,United States of America,0.0,0,0.9316423
A01_13,24,M,1,United States of America,1.0,1,0.9453123
A16_15,19,F,2,Canada,1.0,1,0.99434763
A03_14,22,M,0,India,1.0,1,0.99791414
A01_01,24,M,0,Phillipines,0.0,0,0.871232
A17_08,18,F,2,United States of America,1.0,0,0.5543263
A13_06,27,F,1,United States of America,0.0,1,0.7294232
A16_08,24,M,1,United Kingdom,0.0,0,0.7765356
A13_07,43,F,2,Canada,0.0,0,0.537947
A05_05,41,F,1,United States of America,1.0,0,0.6448852
A11_06,64,M,1,United States of America,1.0,0,0.6458039
A17_03,33,M,1,United States of America,1.0,0,0.707336
A08_10,34,F,1,Czech Republic,1.0,1,0.5581036
A18_14,26,F,1,United States of America,0.0,0,0.90048784
A16_15,36,M,1,India,1.0,1,0.98150015
A15_06,22,M,0,India,1.0,1,0.9991316
A14_05,25,M,1,United States of America,1.0,0,0.5724211
A11_09,26,F,1,United States of America,0.0,0,0.8107179
A04_01,28,F,3,United States of America,0.0,1,0.6792317
A14_07,22,F,0,United Kingdom,0.0,1,0.6995968
A03_13,33,F,2,United States of America,0.0,0,0.9891804
A12_04,33,M,2,United States of America,0.0,0,0.975696
A17_12,21,F,0,Canada,0.0,0,0.60736847
A20_12,37,F,1,United States of America,0.0,1,0.7449213
A04_14,31,F,1,United Kingdom,1.0,0,0.62885934
A12_12,18,M,2,United Kingdom,0.0,1,0.9917086
A01_09,25,F,1,United Kingdom,0.0,0,0.83552605
A06_10,61,F,1,Canada,0.0,0,0.76246524
A18_01,57,F,0,United States of America,1.0,0,0.5724211
A02_06,56,F,0,United States of America,0.0,1,0.50582606
A19_07,28,F,1,United States of America,0.0,0,0.96424407
A19_06,32,M,0,United States of America,0.0,1,0.9319581
A06_05,61,F,1,Canada,1.0,1,0.5385514
A03_04,19,F,3,United States of America,0.0,0,0.8021383
A01_12,31,M,1,United States of America,0.0,0,0.9715086
A10_09,55,M,1,United States of America,0.0,0,0.553026
A03_01,28,F,1,United States of America,0.0,0,0.97348696
A12_03,47,M,1,United States of America,0.0,0,0.92706287
A03_08,30,F,2,United States of America,1.0,1,0.99999917
A08_03,57,F,0,United States of America,0.0,0,0.5724211
A13_05,32,F,1,United States of America,0.0,0,0.90021527
A19_14,37,M,1,United Kingdom,1.0,1,0.9714504
A05_15,21,F,0,Canada,0.0,0,0.7147788
A07_13,21,F,1,Canada,0.0,0,0.9894594
A01_13,18,F,0,United States of America,0.0,1,0.6643419
A17_11,33,M,1,United States of America,0.0,0,0.93462914
A05_07,25,M,0,United Kingdom,1.0,0,0.9398896
A02_15,57,F,0,United States of America,0.0,0,0.5724211
A17_10,21,F,1,United Kingdom,0.0,0,0.6756897
A17_10,24,M,0,Phillipines,0.0,0,0.8663925
A01_13,26,F,1,Slovenia,1.0,1,0.5912499
A02_14,35,F,3,United States of America,1.0,1,0.99853706
A06_02,46,F,0,United States of America,1.0,0,0.7120586
A10_15,23,M,2,United States of America,1.0,0,0.64765793
A18_05,41,F,1,United States of America,1.0,1,0.7482735
A12_12,24,M,0,Phillipines,0.0,0,0.8647649
A11_11,28,M,2,United States of America,1.0,1,0.74653876
A07_02,27,F,1,United States of America,0.0,0,0.59988797
A03_12,38,M,2,United States of America,1.0,1,0.91960305
A04_07,19,F,2,Canada,1.0,1,0.8154324
A14_07,18,F,0,United States of America,1.0,0,0.56493413
A18_02,39,F,1,United States of America,1.0,0,0.5724211
A05_10,30,M,3,United States of America,1.0,1,0.95726913
A12_01,24,F,1,Great Britain,0.0,0,0.9312499
A01_15,30,F,2,United Kingdom,0.0,0,0.98041075
A07_05,26,F,1,India,1.0,1,0.8347739
A15_02,21,F,1,United Kingdom,0.0,0,0.77360404
A10_13,40,F,1,United States of America,1.0,0,0.5724211
A03_05,37,M,1,United Kingdom,1.0,1,0.9718257
A08_06,34,F,1,Czech Republic,0.0,0,0.57009864
A14_12,22,F,1,United Kingdom,1.0,1,0.7529379
A03_03,28,F,3,United States of America,0.0,0,0.66780657
A08_06,33,F,0,United States of America,1.0,1,0.90015817
A03_07,30,F,2,United Kingdom,0.0,0,0.9866154
A08_15,25,F,1,United Kingdom,0.0,0,0.8820928
A14_01,18,F,2,United States of America,0.0,0,0.58685535
A12_03,18,M,2,Slovenia,0.0,0,0.5724211
A11_06,21,F,0,United States of America,0.0,0,0.618631
A01_15,31,F,1,Canada,0.0,1,0.7515912
A03_08,33,M,1,United States of America,0.0,0,0.96537715
A08_07,55,M,1,United States of America,1.0,0,0.569322
A08_13,25,F,1,United States of America,0.0,0,0.87930983
A08_07,41,F,1,United States of America,1.0,1,0.8270943
A20_01,24,M,0,Phillipines,0.0,0,0.90560967
A20_14,55,M,1,United States of America,1.0,0,0.56403923
A19_08,28,F,1,United States of America,0.0,0,0.96990687
A18_02,56,F,0,United States of America,0.0,0,0.73333985
A17_13,26,F,1,United States of America,1.0,0,0.86363506
A02_10,33,M,1,United States of America,0.0,0,0.8151398
A04_12,22,F,1,United Kingdom,1.0,0,0.68859154
A05_06,23,M,2,Canada,1.0,0,0.57338476
A05_15,55,M,1,United States of America,1.0,0,0.5251365
A07_12,33,M,1,United States of America,1.0,0,0.8894767
A03_11,26,F,1,India,1.0,1,0.7706338
A17_07,55,F,2,United States of America,0.0,0,0.5724211
A16_02,52,F,0,United Kingdom,1.0,1,0.9439719
A06_01,19,F,3,United States of America,0.0,0,0.8135525
A13_09,31,F,1,Canada,1.0,1,0.8536455
A12_12,40,M,1,United States of America,0.0,0,0.98046875
A14_05,22,F,1,United Kingdom,0.0,0,0.656202
A18_02,29,M,1,United States of America,1.0,1,0.983872
A08_04,19,M,3,Canada,1.0,0,0.52100265
A20_09,32,F,1,United Kingdom,0.0,0,0.91582906
A08_02,26,F,1,India,1.0,1,0.8347739
A04_09,32,F,1,United Kingdom,1.0,0,0.9267302
A11_05,68,F,1,United States of America,1.0,1,0.7919267
A09_06,25,M,1,United States of America,0.0,0,0.5724211
A15_03,24,M,0,Phillipines,0.0,0,0.9015069
A14_06,49,M,0,Canada,0.0,0,0.8938206
A03_10,43,F,2,Canada,0.0,0,0.744202
A06_11,22,M,1,United States of America,1.0,1,0.8659679
A05_15,43,F,2,Canada,0.0,0,0.7091535
A01_04,56,F,0,United States of America,0.0,0,0.6873074
A06_08,25,F,1,United States of America,1.0,0,0.6004098
A12_06,27,F,1,United States of America,0.0,0,0.7693209
A14_07,21,F,0,Canada,1.0,0,0.5964985
A09_12,48,M,1,Canada,1.0,1,0.9947648
A11_06,30,F,2,United Kingdom,0.0,0,0.9627832
A15_07,28,F,1,United States of America,0.0,0,0.97008073
A09_07,30,F,1,Canada,0.0,0,0.7955561
A15_05,26,F,1,United States of America,0.0,0,0.848899
A02_02,19,M,3,Canada,1.0,1,0.5887776
A10_08,20,F,3,United States of America,0.0,0,0.5812243
A18_09,49,M,0,Canada,0.0,0,0.922234
A16_10,24,F,0,Singapore,0.0,0,0.91949975
A12_14,57,F,1,United States of America,0.0,0,0.9056764
A11_15,38,M,2,United States of America,0.0,1,0.6109475
A20_01,38,F,1,United States of America,0.0,1,0.6261315
A04_07,30,F,2,United States of America,1.0,1,0.99999964
A02_13,26,F,1,United States of America,1.0,0,0.5724211
A07_09,21,F,1,United Kingdom,0.0,1,0.9292699
A06_12,27,F,1,United States of America,1.0,1,0.6826197
A16_04,40,F,1,United States of America,0.0,0,0.5724211
A14_08,28,M,2,United States of America,0.0,0,0.54116845
A12_12,22,F,0,United Kingdom,1.0,1,0.60154665
A15_11,32,F,1,United States of America,1.0,1,0.63720226
A01_04,22,M,1,United States of America,1.0,0,0.665615
A19_03,32,F,1,United States of America,0.0,0,0.90021527
A14_13,25,M,1,United States of America,0.0,0,0.5724211
A19_01,61,F,1,Canada,1.0,0,0.6852788
A08_08,21,F,1,United Kingdom,1.0,1,0.648579
A05_15,26,F,1,United States of America,1.0,0,0.96333164
A02_04,35,F,3,United States of America,0.0,0,0.65685725
A04_06,26,F,1,United States of America,0.0,0,0.5724211
A03_14,29,M,1,United States of America,1.0,1,0.98507404
A04_13,23,M,0,Singapore,0.0,0,0.65509707
A04_13,25,M,0,United States of America,0.0,0,0.77730703
A01_01,21,F,0,Canada,0.0,0,0.5817427
A02_15,52,F,0,United Kingdom,1.0,1,0.95332813
A17_13,34,F,2,United Kingdom,0.0,0,0.57154495
A06_13,46,F,0,United States of America,0.0,0,0.7216146
A19_15,21,F,1,Canada,0.0,0,0.99467933
A19_13,24,M,1,United Kingdom,0.0,0,0.748108
A06_07,22,M,0,India,1.0,1,0.9990314
A08_03,23,M,0,Singapore,0.0,0,0.5791538
A15_09,22,F,0,United Kingdom,1.0,1,0.73624027
A05_11,55,M,1,United States of America,1.0,0,0.5292813
A09_03,37,F,1,United States of America,1.0,1,0.7168008
A02_04,21,F,0,Canada,0.0,0,0.78738725
A19_06,37,F,1,United States of America,1.0,1,0.7382155
A06_05,30,F,1,Canada,0.0,0,0.76496226
A14_06,34,F,1,Czech Republic,1.0,1,0.7663521
A09_05,24,M,1,United Kingdom,0.0,0,0.8335577
A07_05,55,M,1,United States of America,0.0,0,0.52302265
A18_01,46,F,0,United States of America,1.0,0,0.7120586
A03_14,18,F,0,United States of America,1.0,0,0.91522026
A18_04,22,F,0,United Kingdom,0.0,1,0.63078123
A14_04,25,M,0,United States of America,0.0,0,0.5192623
A10_02,48,M,1,Canada,1.0,1,0.98496985
A02_07,52,F,0,United Kingdom,1.0,1,0.9537226
A02_09,41,F,1,United States of America,0.0,1,0.5666327
A07_13,40,M,1,United States of America,0.0,0,0.9356918
A20_12,24,F,1,Great Britain,0.0,0,0.9528909
A12_14,22,F,1,United Kingdom,0.0,0,0.67458946
A17_07,32,M,2,United States of America,0.0,0,0.99921584
A02_15,40,M,1,United States of America,0.0,0,0.96281993
A06_13,20,F,3,United States of America,0.0,1,0.5330593
A12_05,18,M,2,United Kingdom,1.0,1,0.9936532
A18_02,52,F,3,United States of America,1.0,1,0.7932967
A06_09,20,F,3,United States of America,1.0,1,0.8591308
A06_08,41,F,1,United States of America,1.0,1,0.9776642
A13_13,35,F,3,United States of America,1.0,1,0.99752
A05_01,29,M,1,United States of America,1.0,1,0.99387
A05_02,19,M,0,Italy,1.0,1,0.6560366
A09_12,36,F,2,United States of America,0.0,0,0.71816736
A14_11,18,F,0,United States of America,1.0,1,0.9796648
A06_13,27,F,2,United Kingdom,1.0,1,0.9692889
A18_07,23,M,2,United States of America,1.0,0,0.6641817
A18_14,32,F,1,United Kingdom,0.0,0,0.6309177
A03_05,40,M,1,United States of America,1.0,0,0.8212513
A07_08,34,F,2,United States of America,0.0,0,0.96296126
A16_07,30,F,2,United States of America,1.0,1,0.9999999
A08_14,23,M,2,United States of America,0.0,1,0.6305574
A16_06,32,F,1,United States of America,0.0,1,0.86966324
A09_13,35,M,1,United States of America,0.0,0,0.98306423
A17_11,64,M,1,United States of America,1.0,0,0.7509423
A18_01,25,F,1,United States of America,0.0,0,0.8850883
A16_01,28,F,3,United States of America,0.0,0,0.6821564
A07_01,25,M,1,United States of America,1.0,0,0.5724211
A02_09,24,M,0,Phillipines,0.0,0,0.8613948
A05_01,41,F,1,United States of America,0.0,1,0.75414634
A05_15,66,M,1,United States of America,0.0,0,0.7016868
A02_06,32,M,2,United States of America,1.0,0,0.6731793
A08_01,19,F,2,Canada,1.0,1,0.5740916
A18_06,55,F,2,United States of America,0.0,0,0.5724211
A19_09,36,F,2,United States of America,0.0,0,0.6685843
A02_09,40,M,1,United States of America,0.0,0,0.961255
A01_07,18,F,0,United States of America,1.0,1,0.8943467
A08_04,25,M,0,United Kingdom,0.0,0,0.95047563
A20_05,19,M,0,Italy,1.0,1,0.73842496
A18_09,21,F,1,Canada,0.0,0,0.9919253
A16_09,55,M,1,United States of America,0.0,0,0.54799837
A20_11,38,M,2,United States of America,1.0,1,0.9971499
A17_05,35,F,3,United States of America,0.0,0,0.65685725
A17_09,49,M,0,United States of America,0.0,0,0.70902616
A03_06,30,F,2,United Kingdom,0.0,0,0.9784313
A03_12,22,F,1,United Kingdom,0.0,0,0.69931453
A20_03,18,M,2,United Kingdom,1.0,1,0.99407285
A08_04,31,F,1,United Kingdom,0.0,0,0.5724211
A19_03,37,M,1,United Kingdom,1.0,1,0.9718257
A19_01,32,F,1,United States of America,1.0,0,0.86034065
A03_14,20,M,0,Saudi Arabia,0.0,0,0.93948984
A17_11,25,M,1,United States of America,0.0,0,0.5724211
A18_15,52,F,0,United Kingdom,1.0,1,0.97314364
A08_02,23,M,2,United States of America,1.0,0,0.7384605
A13_06,32,M,0,United States of America,1.0,1,0.86847585
A08_05,28,F,2,United States of America,0.0,1,0.69629925
A20_09,41,F,1,United States of America,0.0,0,0.77949595
A18_11,41,F,1,United States of America,1.0,1,0.58477074
A10_15,57,F,1,United States of America,1.0,0,0.80468124
A11_08,30,F,2,United Kingdom,0.0,0,0.89352363
A08_12,32,M,0,United States of America,1.0,1,0.7451668
A18_03,24,F,1,Great Britain,0.0,0,0.9297601
A07_14,21,F,0,Canada,1.0,1,0.6172401
A19_14,23,M,2,United States of America,0.0,0,0.78305423
A10_15,41,F,1,United States of America,1.0,1,0.8319005
A04_08,27,F,1,United States of America,0.0,1,0.58755934
A11_03,40,M,1,United States of America,0.0,0,0.80240864
A01_06,64,M,1,United States of America,0.0,0,0.9347632
A03_09,32,F,1,United Kingdom,0.0,0,0.90629643
A19_12,25,M,0,United Kingdom,0.0,0,0.9695126
A16_05,22,F,0,United Kingdom,0.0,1,0.68466586
A02_03,20,F,3,United States of America,1.0,1,0.75603485
A08_13,39,M,2,Canada,0.0,0,0.5453321
A09_08,57,F,1,United States of America,1.0,0,0.8052704
A20_04,49,M,0,United States of America,0.0,0,0.647825
A18_05,24,M,1,United Kingdom,0.0,0,0.8182952
A06_14,21,F,0,Canada,1.0,0,0.61271083
A01_01,32,M,2,United States of America,0.0,0,0.8500874
A19_10,24,M,1,United States of America,1.0,1,0.85724336
A01_02,25,M,0,United States of America,1.0,0,0.60111225
A13_04,37,F,1,United States of America,1.0,1,0.7177237
A09_09,26,F,0,India,0.0,1,0.533868
A16_08,34,F,2,United Kingdom,0.0,1,0.63736826
A04_11,24,M,0,Phillipines,0.0,0,0.8676082
A19_11,32,F,1,United States of America,0.0,0,0.7943974
A06_04,18,M,2,Slovenia,1.0,0,0.5724211
A14_10,21,F,1,Canada,0.0,0,0.9992016
A04_13,61,F,1,Canada,1.0,0,0.6101331
A14_10,31,F,1,United Kingdom,1.0,0,0.58965504
A12_11,18,F,0,United States of America,1.0,0,0.76509565
A02_04,24,F,1,Great Britain,0.0,0,0.9308971
A17_01,61,F,1,Canada,1.0,0,0.6852788
A11_05,18,M,2,Slovenia,1.0,0,0.60090613
A13_12,24,M,1,United Kingdom,0.0,0,0.83497673
A07_05,22,M,0,India,1.0,1,0.9800378
A16_03,39,M,2,Canada,0.0,0,0.5342396
A11_05,55,M,1,United States of America,0.0,0,0.5388321
A02_07,48,M,1,Canada,0.0,1,0.9788913
A06_08,29,M,1,United States of America,1.0,1,0.99752074
A18_01,22,M,2,United States of America,0.0,0,0.7704488
A06_01,18,F,0,United States of America,0.0,0,0.7988043
A13_07,26,F,1,India,1.0,1,0.8377824
A02_11,68,F,1,United States of America,1.0,1,0.7900328
A18_06,21,F,1,United Kingdom,0.0,1,0.69377255
A06_14,34,F,2,United Kingdom,1.0,1,0.95606184
A08_11,31,M,1,United States of America,0.0,0,0.9354048
A06_12,20,F,3,United States of America,0.0,1,0.9398
A18_12,21,F,0,Canada,1.0,0,0.604797
A19_03,30,F,2,United Kingdom,0.0,0,0.8867837
A08_01,26,F,1,United States of America,0.0,0,0.984455
A01_07,30,M,3,United States of America,1.0,1,0.9908466
A17_08,31,F,0,United Kingdom,1.0,1,0.5520807
A02_14,22,F,1,United Kingdom,0.0,1,0.7934555
A13_07,18,F,0,United States of America,0.0,0,0.7553767
A11_04,31,F,1,United Kingdom,1.0,0,0.5724211
A20_09,20,F,3,United States of America,0.0,0,0.5829687
A03_09,21,F,0,Canada,0.0,0,0.5996986
A12_07,22,M,0,India,1.0,1,0.99068004
A19_08,20,F,3,United States of America,1.0,1,0.7508721
A01_11,33,M,1,United States of America,0.0,0,0.78035057
A07_11,21,F,0,Canada,1.0,0,0.58171207
A16_04,36,M,1,India,1.0,1,0.8851382
A11_12,25,M,0,United States of America,0.0,1,0.54211897
A16_02,19,M,3,Canada,0.0,1,0.5780338
A15_04,33,F,0,United States of America,1.0,1,0.85791063
A18_13,19,F,3,United States of America,0.0,0,0.94979507
A13_04,36,M,1,India,1.0,1,0.92644334
A09_12,25,M,1,United States of America,0.0,0,0.5724211
A18_12,18,F,1,United States of America,0.0,0,0.98400325
A11_11,32,M,0,United States of America,1.0,1,0.8636988
A17_09,35,M,2,Canada,1.0,0,0.79108226
A14_11,39,F,1,United States of America,0.0,0,0.5724211
A20_03,22,F,1,United Kingdom,0.0,1,0.73508096
A12_02,21,F,1,Canada,0.0,0,0.9993723
A09_04,37,M,1,United Kingdom,1.0,1,0.9752353
A11_06,35,M,1,United States of America,0.0,0,0.97400236
A08_01,27,F,1,United States of America,0.0,0,0.59988797
A10_07,26,F,1,Slovenia,0.0,1,0.50151795
A06_10,36,F,2,United States of America,0.0,0,0.9774194
A03_15,55,M,1,United States of America,0.0,0,0.50539726
A07_08,23,M,2,United States of America,1.0,0,0.8361771
A13_14,41,F,1,United States of America,0.0,0,0.7308396
A10_05,33,M,2,United States of America,0.0,0,0.9718159
A12_05,34,F,1,Czech Republic,0.0,1,0.5153328
A15_09,25,M,1,United States of America,1.0,0,0.5724211
A14_01,33,F,0,United States of America,1.0,1,0.8563992
A03_07,21,F,0,Canada,0.0,0,0.61985296
A17_08,34,F,1,India,1.0,1,0.9551409
A10_06,22,M,0,India,1.0,1,0.9918493
A02_11,56,F,0,United States of America,1.0,0,0.52018154
A12_06,47,M,1,United States of America,0.0,0,0.9849791
A01_10,34,F,1,India,1.0,1,0.9862553
A19_03,24,M,0,Phillipines,0.0,0,0.90560967
A16_01,32,M,2,United States of America,0.0,0,0.9276535
A04_05,49,M,0,United States of America,0.0,0,0.6061495
A14_12,18,M,2,United Kingdom,1.0,1,0.99559855
A08_01,40,F,1,United States of America,0.0,0,0.5724211
A10_03,21,F,0,Canada,0.0,0,0.79525316
A05_03,24,M,0,Phillipines,0.0,0,0.8919373
A16_09,33,F,2,United Kingdom,0.0,0,0.53262573
A07_14,21,F,1,United Kingdom,1.0,1,0.8763867
A05_14,35,M,2,Canada,1.0,0,0.70148706
A13_08,32,F,1,United States of America,0.0,0,0.91119987
A13_06,18,F,0,United States of America,1.0,1,0.80789375
A01_04,35,M,1,United States of America,0.0,0,0.9782362
A08_13,35,M,1,United States of America,0.0,0,0.98722595
A15_03,39,F,1,United States of America,0.0,0,0.5724211
A01_14,27,F,1,United States of America,1.0,0,0.6731704
A05_11,61,F,1,Canada,1.0,1,0.5038566
A19_10,21,F,0,Canada,0.0,0,0.667861
A18_13,39,F,1,United States of America,1.0,0,0.5724211
A09_03,55,F,2,United States of America,1.0,0,0.5724211
A05_12,27,F,1,United States of America,1.0,0,0.6582868
A15_01,39,F,1,United States of America,1.0,0,0.5724211
A10_15,40,F,1,United States of America,1.0,0,0.5724211
A02_07,43,F,2,Canada,0.0,0,0.72660285
A19_06,24,F,1,Great Britain,0.0,0,0.9353152
A02_15,47,M,1,United States of America,0.0,0,0.9357925
A16_06,20,M,0,Saudi Arabia,0.0,0,0.9849622
A19_11,40,F,1,United States of America,0.0,0,0.5724211
A10_15,26,F,0,India,1.0,1,0.5538695
A16_06,18,F,2,United States of America,0.0,1,0.6066197
A13_03,18,F,0,United States of America,0.0,0,0.76478726
A04_15,30,F,1,United Kingdom,0.0,0,0.75390756
A19_01,24,F,0,Singapore,0.0,0,0.8640066
A13_04,26,F,1,Slovenia,1.0,0,0.86641777
A03_05,31,M,1,United States of America,0.0,0,0.76759934
A08_12,31,M,1,United States of America,0.0,0,0.8896807
A07_15,26,F,1,Slovenia,1.0,1,0.50129396
A19_06,21,F,0,Canada,0.0,0,0.5221461
A13_10,19,M,0,Italy,0.0,1,0.5852031
A08_12,20,F,3,United States of America,0.0,0,0.5019187
A12_07,20,F,3,United States of America,0.0,1,0.6541699
A05_09,22,F,0,United Kingdom,0.0,1,0.8063284
A18_13,18,M,2,Slovenia,1.0,0,0.7190678
A12_10,48,M,1,Canada,1.0,1,0.995652
A11_08,31,M,1,United States of America,0.0,0,0.7306431
A04_08,33,M,2,United States of America,1.0,0,0.97487056
A08_10,57,F,1,United States of America,0.0,0,0.9148481
A15_06,35,M,2,Canada,1.0,1,0.70250523
A01_05,38,F,1,United States of America,0.0,1,0.6261315
A16_07,27,F,2,United Kingdom,1.0,1,0.96520066
A14_12,56,F,0,United States of America,1.0,0,0.5491909
A17_10,33,M,2,United States of America,0.0,0,0.9692329
A14_01,21,F,1,United Kingdom,0.0,0,0.77360404
A06_03,28,F,3,United States of America,1.0,0,0.6028452
A16_02,24,F,1,Great Britain,0.0,0,0.9297601
A15_06,23,M,2,United States of America,0.0,1,0.55428755
A08_12,26,F,1,United States of America,0.0,0,0.9160146
A15_07,35,M,1,United States of America,0.0,0,0.99696964
A07_12,35,F,3,United States of America,1.0,1,0.99984825
A14_11,37,F,1,United States of America,0.0,1,0.7526338
A14_07,27,F,1,United States of America,1.0,0,0.55823237
A07_06,24,F,1,Great Britain,0.0,0,0.9781335
A12_14,27,F,1,United States of America,0.0,0,0.6468305
A09_01,41,F,1,United States of America,1.0,1,0.7049869
A15_10,56,F,0,United States of America,1.0,0,0.6229697
A19_09,24,F,1,United Kingdom,1.0,0,0.763643
A03_10,32,F,1,United States of America,0.0,0,0.89366144
A03_06,21,F,0,Canada,0.0,0,0.5802613
A13_05,22,M,2,United States of America,0.0,0,0.7713352
A20_14,38,F,1,United States of America,1.0,1,0.63691425
A17_12,28,F,1,United States of America,0.0,0,0.9678082
A04_09,19,M,3,Canada,1.0,1,0.9450509
A10_07,25,M,1,United States of America,1.0,0,0.5724211
A07_08,26,F,1,United States of America,0.0,0,0.95687157
A09_14,30,F,2,United Kingdom,0.0,0,0.92726266
A03_14,28,F,2,United States of America,1.0,0,0.5534354
A03_09,35,M,1,United States of America,0.0,0,0.99188775
A13_14,41,F,1,United States of America,1.0,1,0.91943556
A16_03,40,M,1,United States of America,0.0,0,0.8275386
A11_09,38,F,1,United States of America,1.0,1,0.81729954
A07_07,30,F,1,Canada,0.0,0,0.762358
A19_06,22,M,1,United States of America,1.0,1,0.93772423
A16_11,46,F,0,United States of America,1.0,0,0.75679684
