AdId,Age,Gender,Income,Homecountry,Rating,pred_rating,pred_confidence
A17_01,55,F,2,United States of America,1.0,1,0.57699543
A08_13,64,M,1,United States of America,0.0,0,0.6274789
A16_10,27,F,1,United States of America,0.0,0,0.66668344
A06_08,25,F,1,United States of America,1.0,0,0.6181169
A20_01,27,F,2,United Kingdom,1.0,1,0.92281765
A19_02,19,F,3,United States of America,1.0,0,0.82859814
A10_13,25,F,1,United Kingdom,1.0,0,0.93932164
A07_10,52,F,3,United States of America,1.0,1,0.7483425
A20_15,18,F,0,United States of America,0.0,1,0.6820884
A10_04,37,M,1,United Kingdom,1.0,1,0.9775774
A17_08,33,M,1,United States of America,0.0,0,0.8954249
A10_11,26,F,1,United States of America,1.0,0,0.5078545
A10_03,29,M,1,United States of America,1.0,1,0.9178668
A13_07,28,F,2,United States of America,1.0,1,0.51356244
A20_04,22,M,0,Romania,0.0,0,0.79469323
A18_14,34,F,2,United States of America,0.0,0,0.9040877
A14_13,28,F,3,United States of America,1.0,1,0.7579509
A04_01,57,F,1,United States of America,0.0,0,0.8655904
A20_05,49,M,0,United States of America,0.0,0,0.646732
A19_05,22,M,0,India,1.0,1,0.9868809
A04_04,33,F,0,United States of America,1.0,1,0.9387721
A15_09,29,M,1,United States of America,1.0,1,0.9190751
A11_12,61,F,1,Canada,1.0,0,0.54368174
A04_09,33,M,1,United States of America,1.0,1,0.812961
A11_09,30,M,3,United States of America,1.0,1,0.98807263
A20_10,18,F,1,United States of America,0.0,0,0.9297431
A10_09,34,F,1,India,1.0,1,0.8612406
A15_13,18,M,2,United Kingdom,1.0,1,0.9998965
A20_03,33,F,2,United Kingdom,0.0,0,0.5835491
A12_08,26,F,1,United States of America,0.0,0,0.80172074
A14_11,32,F,1,United States of America,0.0,0,0.72813684
A20_11,27,F,1,United States of America,0.0,1,0.65489477
A06_14,49,M,0,United States of America,1.0,1,0.83695173
A15_12,23,M,2,United States of America,0.0,1,0.58760804
A16_02,41,F,1,United States of America,1.0,1,0.67117125
A19_04,52,F,0,United Kingdom,1.0,1,0.9393581
A15_08,61,F,1,Canada,0.0,0,0.503256
A02_13,23,M,0,Singapore,0.0,1,0.56301475
A17_02,25,M,1,United States of America,1.0,0,0.52735126
A07_13,24,F,1,United Kingdom,1.0,1,0.88441414
A07_03,57,F,0,United States of America,1.0,0,0.5078545
A05_03,26,F,1,United States of America,1.0,0,0.5078545
A06_10,22,F,1,United Kingdom,1.0,1,0.95483583
A15_01,38,M,2,United States of America,1.0,1,0.80051786
A18_14,38,M,2,United States of America,1.0,1,0.99360186
A08_08,32,M,2,United States of America,0.0,0,0.83875513
A16_05,26,F,1,United States of America,0.0,0,0.5078545
A14_12,38,F,1,United States of America,0.0,1,0.6751518
A14_10,40,F,1,United States of America,0.0,0,0.8151338
A11_12,33,F,2,United States of America,0.0,0,0.9960634
A08_10,32,F,1,United States of America,0.0,0,0.6816984
A07_13,27,F,2,United Kingdom,1.0,1,0.95701385
A10_07,32,M,0,United States of America,1.0,1,0.9886001
A16_12,31,M,1,United States of America,0.0,0,0.90892845
A17_12,28,F,1,United States of America,0.0,0,0.9022038
A17_13,18,M,2,Slovenia,1.0,0,0.7952136
A13_11,26,F,1,United States of America,1.0,0,0.79650104
A11_02,24,M,0,Phillipines,0.0,0,0.9042546
A19_05,36,M,1,India,1.0,1,0.97317445
A02_05,28,F,3,United States of America,1.0,1,0.7881845
A20_08,20,F,3,United States of America,0.0,1,0.6457825
A14_11,22,M,0,India,1.0,1,0.9997975
A05_11,21,F,0,Canada,1.0,0,0.5078545
A18_13,31,F,1,United Kingdom,0.0,0,0.7917301
A16_06,24,F,1,United Kingdom,1.0,0,0.6318629
A16_15,18,F,0,United States of America,0.0,1,0.52132183
A09_04,37,F,1,United States of America,1.0,1,0.7473295
A11_08,19,M,3,Canada,1.0,1,0.68233645
A06_06,24,M,0,Phillipines,0.0,0,0.8008829
A13_15,18,M,2,Slovenia,0.0,0,0.81526214
A10_01,25,M,0,United States of America,1.0,1,0.5055635
A15_13,48,M,1,Canada,1.0,1,0.9999981
A20_05,33,F,2,United Kingdom,0.0,0,0.63515174
A17_13,19,F,2,Canada,1.0,1,0.8710806
A20_03,18,F,0,United States of America,0.0,0,0.7742992
A17_11,31,F,1,Canada,1.0,1,0.65551156
A05_09,28,F,2,United States of America,0.0,0,0.51634604
A08_09,22,M,1,United States of America,1.0,1,0.56132615
A07_11,55,F,2,United States of America,0.0,1,0.69454575
A07_14,48,M,1,Canada,1.0,1,1.0
A10_02,27,F,1,United States of America,0.0,0,0.5366809
A12_07,38,F,1,United States of America,0.0,0,0.55159724
A02_08,20,F,3,United States of America,1.0,1,0.5953761
A18_02,38,F,1,United States of America,1.0,1,0.5531084
A19_02,32,M,0,United States of America,1.0,1,0.7262727
A06_06,22,M,0,India,1.0,1,0.97378683
A12_02,57,F,0,United States of America,0.0,0,0.5078545
A03_02,41,F,1,United States of America,0.0,1,0.5048289
A01_03,33,F,2,United States of America,0.0,0,0.9439826
A16_06,28,M,2,United States of America,0.0,0,0.75521165
A17_05,20,F,3,United States of America,1.0,1,0.7823549
A11_01,39,M,2,Canada,0.0,1,0.5427312
A01_09,23,M,0,Singapore,1.0,1,0.55713665
A10_12,31,F,0,United Kingdom,1.0,1,0.6588417
A09_03,23,M,0,Singapore,0.0,0,0.52836317
A18_10,41,F,1,United States of America,0.0,0,0.6973868
A11_14,25,F,1,United States of America,0.0,0,0.8304741
A11_03,20,F,1,United States of America,0.0,0,0.85096866
A13_13,34,F,2,United Kingdom,1.0,1,0.9226513
A06_05,30,F,1,United Kingdom,1.0,0,0.5657325
A20_06,22,F,1,United Kingdom,1.0,1,0.64990354
A05_06,24,F,1,Great Britain,0.0,0,0.824078
A12_04,34,F,2,United States of America,0.0,0,0.86938643
A05_15,37,F,1,United States of America,1.0,1,0.762155
A05_07,36,F,2,United States of America,0.0,1,0.9356371
A01_08,20,M,0,Saudi Arabia,0.0,0,0.90554816
A19_04,20,M,0,Saudi Arabia,0.0,0,0.92909175
A05_03,25,F,1,United States of America,1.0,0,0.69267476
A17_07,22,M,0,India,1.0,1,0.9993525
A12_05,21,F,0,Canada,0.0,0,0.5078545
A08_07,32,F,1,United States of America,0.0,0,0.71801573
A13_01,33,F,2,United Kingdom,0.0,0,0.5835491
A10_11,33,F,2,United States of America,0.0,0,0.99968445
A10_01,32,M,2,United States of America,0.0,0,0.78519565
A08_12,22,M,1,United States of America,1.0,1,0.67440546
A18_03,21,F,0,Canada,0.0,1,0.5148708
A07_11,28,F,1,United States of America,0.0,0,0.8935146
A07_10,31,F,0,United Kingdom,1.0,1,0.7161032
A14_11,28,F,3,United States of America,1.0,0,0.5250466
A18_14,31,F,1,Canada,1.0,1,0.8453026
A14_07,27,F,1,United States of America,1.0,0,0.51997685
A14_12,32,M,2,United States of America,0.0,0,0.7892234
A15_10,49,M,0,United States of America,0.0,0,0.69857305
A01_15,49,M,0,United States of America,1.0,0,0.82524985
A11_07,56,F,0,United States of America,1.0,1,0.63219625
A17_15,25,F,1,United States of America,1.0,0,0.69100857
A09_11,19,F,2,Canada,1.0,1,0.98657346
A18_07,22,F,1,United Kingdom,1.0,1,0.86338395
A18_02,41,F,1,United States of America,1.0,0,0.5090599
A18_13,46,F,0,United States of America,0.0,0,0.6596831
A04_12,25,M,1,United States of America,0.0,0,0.66208935
A19_07,35,F,3,United States of America,1.0,1,0.6832691
A20_07,35,M,2,Canada,0.0,0,0.8597017
A08_14,22,M,1,United States of America,1.0,1,0.7199059
A15_08,26,F,1,United States of America,0.0,0,0.5078545
A03_05,25,F,1,United States of America,0.0,0,0.6790406
A03_05,37,F,1,United States of America,0.0,1,0.7442845
A09_13,18,F,1,United States of America,1.0,0,0.68161887
A09_04,30,F,2,United States of America,1.0,1,0.99985576
A02_15,33,F,2,United Kingdom,0.0,0,0.5690107
A18_04,24,F,1,Great Britain,0.0,0,0.83877975
A15_08,18,F,1,United States of America,0.0,0,0.7659552
A12_08,52,F,0,United Kingdom,0.0,1,0.8831907
A13_13,23,M,2,Canada,0.0,0,0.6362592
A13_06,22,M,2,United States of America,0.0,1,0.52925694
A17_03,30,F,2,United States of America,1.0,1,0.99972767
A19_06,22,F,1,United Kingdom,0.0,1,0.879436
A15_09,32,M,2,United States of America,0.0,0,0.8940025
A07_09,34,F,2,United Kingdom,1.0,1,0.9862242
A08_08,24,F,1,Great Britain,0.0,0,0.90768355
A10_04,64,M,1,United States of America,1.0,1,0.5297761
A07_10,46,F,0,United States of America,0.0,0,0.568181
A13_10,25,M,0,United Kingdom,0.0,0,0.79363775
A08_01,31,M,1,United States of America,0.0,0,0.8840679
A03_06,23,M,0,Singapore,0.0,1,0.5793764
A08_08,23,M,2,United States of America,0.0,0,0.6541839
A05_05,33,F,0,United States of America,1.0,1,0.94066733
A02_09,20,F,3,United States of America,0.0,1,0.6848755
A14_07,18,F,0,United States of America,1.0,1,0.78917974
A19_15,26,F,1,United States of America,0.0,0,0.75093013
A14_08,32,F,1,United States of America,0.0,0,0.68664336
A20_02,34,F,1,Czech Republic,0.0,0,0.712516
A01_11,22,M,0,Romania,0.0,0,0.85007447
A20_04,18,F,2,United States of America,0.0,0,0.7035918
A03_02,22,M,2,United States of America,0.0,0,0.77045983
A09_10,61,F,1,Canada,0.0,0,0.6548418
A19_06,24,F,1,United Kingdom,0.0,0,0.5345698
A12_10,19,M,0,Italy,0.0,0,0.65598565
A14_06,24,F,1,Great Britain,0.0,0,0.80900365
A16_15,28,F,1,United States of America,0.0,0,0.91039956
A11_04,24,M,1,United States of America,1.0,1,0.67472494
A07_06,32,F,1,United States of America,1.0,0,0.6725487
A03_07,23,M,2,United States of America,0.0,1,0.602124
A02_04,62,F,1,United States of America,0.0,0,0.74120253
A02_07,21,F,0,Canada,1.0,0,0.6224743
A13_06,24,M,1,United Kingdom,0.0,0,0.71216
A01_01,19,F,3,United States of America,0.0,0,0.7884943
A01_01,31,F,0,United Kingdom,1.0,1,0.54467213
A18_06,32,M,2,United States of America,1.0,0,0.77167654
A09_01,40,M,1,United States of America,1.0,0,0.8596988
A06_01,34,F,2,United States of America,0.0,0,0.865209
A08_02,32,F,1,United States of America,0.0,0,0.70981926
A20_14,26,F,1,United States of America,0.0,0,0.60506874
A18_11,34,F,2,United Kingdom,1.0,1,0.60103345
A03_14,64,M,1,United States of America,0.0,0,0.58211213
A10_01,27,F,1,United States of America,0.0,0,0.5366809
A14_15,57,F,0,United States of America,0.0,0,0.5078545
A01_10,35,M,1,United States of America,0.0,0,0.96580464
A14_11,64,M,1,United States of America,0.0,1,0.561689
A18_04,32,F,1,United Kingdom,1.0,0,0.7700736
A02_07,30,F,2,United States of America,1.0,1,0.9999019
A01_09,22,M,0,Romania,0.0,0,0.8402112
A09_14,22,F,1,United Kingdom,1.0,1,0.874197
A01_10,21,F,1,United Kingdom,0.0,1,0.8985135
A08_07,24,F,0,Singapore,0.0,0,0.9411427
A11_04,35,M,1,United States of America,0.0,0,0.94537526
A14_05,38,M,2,United States of America,0.0,1,0.80051786
A08_04,18,M,2,United Kingdom,1.0,1,0.9991891
A13_07,26,F,1,United States of America,1.0,0,0.5078545
A09_12,33,F,2,United Kingdom,0.0,0,0.66200143
A10_08,55,M,1,United States of America,0.0,0,0.65309906
A12_01,26,F,0,India,0.0,1,0.575251
A19_14,37,M,1,United Kingdom,1.0,1,0.9669137
A18_07,33,M,1,United States of America,0.0,0,0.9655057
A05_08,23,M,2,United States of America,1.0,0,0.5545867
A18_02,22,M,1,United States of America,1.0,0,0.57315475
A03_05,32,F,1,United Kingdom,1.0,0,0.7853781
A10_14,26,F,1,United States of America,0.0,0,0.6421353
A05_14,21,F,1,Canada,0.0,0,0.9721656
A10_12,32,F,1,United States of America,0.0,0,0.7489094
A11_15,40,F,1,United States of America,1.0,0,0.54134005
A12_15,38,M,2,United States of America,1.0,1,0.89583147
A06_03,20,F,1,United States of America,0.0,0,0.8307696
A18_10,22,M,0,India,1.0,1,0.99973875
A14_01,32,F,1,United States of America,0.0,0,0.7502894
A19_09,34,F,1,India,1.0,1,0.9026812
A03_13,26,F,1,India,1.0,1,0.6028272
A13_12,27,F,2,United Kingdom,1.0,1,0.95405287
A16_04,22,F,0,United Kingdom,0.0,1,0.5698907
A20_03,33,M,2,United States of America,0.0,0,0.92164195
A20_01,28,F,1,United States of America,0.0,0,0.9071947
A04_04,37,M,1,United Kingdom,1.0,1,0.98028713
A11_11,37,M,1,United Kingdom,1.0,1,0.9785905
A05_03,28,M,2,United States of America,1.0,1,0.506658
A10_11,20,M,0,Saudi Arabia,0.0,0,0.95407337
A17_01,18,F,1,United States of America,1.0,0,0.7882401
A16_04,24,F,1,United Kingdom,0.0,0,0.84094054
A15_08,47,M,1,United States of America,0.0,0,0.86604714
A04_06,20,F,3,United States of America,0.0,1,0.65128714
A07_10,62,F,1,United States of America,0.0,0,0.7423993
A07_08,22,F,0,United Kingdom,1.0,1,0.66458803
A09_07,21,F,0,Canada,1.0,0,0.83434033
A17_10,34,F,1,Czech Republic,1.0,0,0.57131445
A14_08,46,F,0,United States of America,0.0,0,0.55957866
A01_08,36,M,1,India,1.0,1,0.9341821
A05_13,28,F,2,United States of America,0.0,1,0.5160955
A11_05,24,F,1,United Kingdom,0.0,0,0.656664
A09_01,66,M,1,United States of America,1.0,0,0.6017244
A11_13,33,F,0,United States of America,1.0,1,0.9451545
A09_04,18,F,0,United States of America,0.0,0,0.8019432
A07_01,22,F,1,United Kingdom,1.0,1,0.88647723
A14_12,18,F,0,United States of America,1.0,0,0.876485
A06_15,34,F,1,Czech Republic,1.0,1,0.793067
A08_04,40,M,1,United States of America,0.0,0,0.87880874
A19_06,31,M,1,United States of America,0.0,0,0.9390627
A09_06,41,F,1,United States of America,0.0,1,0.66272765
A04_08,30,F,2,United States of America,1.0,1,0.9987141
A06_09,23,M,2,United States of America,1.0,0,0.52268726
A04_12,20,F,3,United States of America,0.0,0,0.5377466
A15_05,37,M,1,United Kingdom,1.0,1,0.9775774
A16_14,22,M,0,Romania,0.0,0,0.8557038
A17_07,31,F,0,United Kingdom,1.0,1,0.76560056
A02_02,30,F,2,United Kingdom,0.0,0,0.84484637
A12_03,34,F,1,Czech Republic,0.0,1,0.6176802
A06_13,34,F,1,Czech Republic,1.0,1,0.8573879
A03_10,26,F,1,India,1.0,1,0.5607585
A03_03,33,F,0,United States of America,1.0,1,0.94066733
A20_01,28,F,3,United States of America,0.0,1,0.7881845
A15_15,39,F,1,United States of America,1.0,0,0.5078545
A18_05,52,F,0,United Kingdom,1.0,1,0.9404961
A09_12,26,F,1,Slovenia,0.0,1,0.66973484
A15_03,31,M,1,United States of America,0.0,0,0.87876815
A13_03,40,M,1,United States of America,0.0,0,0.80346674
A14_13,24,F,1,Great Britain,0.0,0,0.8146396
A15_06,32,M,0,United States of America,0.0,1,0.96077543
A16_10,31,F,1,Canada,1.0,1,0.5995902
A10_07,23,M,2,United States of America,1.0,1,0.7501046
A05_11,66,M,1,United States of America,1.0,0,0.6084343
A18_01,46,F,0,United States of America,1.0,0,0.6034655
A07_01,24,F,1,United Kingdom,0.0,0,0.6066458
A10_08,32,F,1,United States of America,0.0,0,0.8629883
A19_15,68,F,1,United States of America,1.0,1,0.823777
A10_10,33,F,0,United States of America,0.0,1,0.90267426
A13_01,18,F,0,United States of America,1.0,1,0.5943344
A13_11,55,M,1,United States of America,0.0,1,0.5622296
A11_07,55,F,2,United States of America,1.0,1,0.5639335
A12_06,32,M,0,United States of America,0.0,1,0.58594865
A15_14,26,F,1,India,0.0,1,0.69058496
A12_13,35,M,1,United States of America,0.0,0,0.97025394
A19_02,22,M,0,India,1.0,1,0.98192626
A10_05,56,F,0,United States of America,1.0,0,0.52951264
A14_04,18,M,2,United Kingdom,1.0,1,0.9995346
A12_03,64,M,1,United States of America,1.0,1,0.50054693
A03_10,24,F,0,Singapore,0.0,0,0.96914893
A11_02,55,M,1,United States of America,1.0,1,0.59107125
A02_15,23,M,2,United States of America,1.0,0,0.54039294
A11_10,33,F,2,United Kingdom,1.0,1,0.55850005
A16_05,19,F,2,Canada,0.0,1,0.69108385
A19_14,66,M,1,United States of America,0.0,0,0.61337495
A07_15,55,F,2,United States of America,0.0,1,0.6629034
A08_05,49,M,0,Canada,0.0,0,0.83511823
A18_10,26,F,1,United States of America,0.0,0,0.5900162
A10_06,32,F,1,United States of America,0.0,0,0.6339988
A06_02,47,M,1,United States of America,0.0,0,0.9186224
A16_06,24,M,0,Phillipines,1.0,0,0.7330356
A07_08,18,F,0,United States of America,1.0,1,0.58770514
A04_10,26,F,0,India,0.0,1,0.58638304
A08_03,43,F,2,Canada,0.0,0,0.6833849
A18_01,18,F,1,United States of America,0.0,0,0.8043862
A03_11,61,F,1,Canada,0.0,0,0.6273085
A03_03,35,M,2,Canada,0.0,0,0.566465
A15_10,20,F,1,United States of America,1.0,0,0.8108629
A03_12,23,M,0,Singapore,0.0,1,0.69188446
A14_01,26,F,1,United States of America,0.0,0,0.5078545
A10_05,33,F,2,United Kingdom,0.0,0,0.645081
A02_04,25,M,0,United Kingdom,0.0,0,0.89497083
A09_07,62,F,1,United States of America,0.0,0,0.9178101
A10_03,61,F,1,Canada,1.0,0,0.511873
A18_08,21,F,1,Canada,0.0,0,0.98147076
A04_01,21,F,0,Canada,0.0,0,0.72816473
A03_04,24,F,1,United Kingdom,0.0,0,0.6066458
A14_10,37,F,1,United States of America,1.0,1,0.77689266
A09_07,39,M,2,Canada,0.0,0,0.623647
A09_04,28,F,3,United States of America,0.0,1,0.8081145
A12_03,31,F,0,United Kingdom,0.0,1,0.5072541
A14_04,21,F,0,United States of America,1.0,1,0.5319352
A20_15,18,F,2,United States of America,0.0,0,0.69712675
A07_01,68,F,1,United States of America,0.0,1,0.8305712
A04_10,18,F,1,United States of America,0.0,0,0.8259881
A04_13,18,F,0,United States of America,1.0,0,0.6227559
A16_03,18,F,0,United States of America,1.0,1,0.56143606
A13_13,33,M,2,United States of America,0.0,0,0.9075104
A12_13,18,F,0,United States of America,0.0,0,0.83096033
A20_02,24,M,1,United States of America,0.0,0,0.62176394
A12_01,41,F,1,United States of America,0.0,1,0.6729185
A08_08,22,M,0,Romania,0.0,0,0.8625845
A18_06,28,F,3,United States of America,1.0,1,0.59121543
A16_13,64,M,1,United States of America,0.0,0,0.5487294
A13_10,18,F,0,United States of America,1.0,1,0.7878925
A06_09,35,F,1,United Kingdom,1.0,1,0.9353942
A01_09,30,M,3,United States of America,1.0,1,0.97908247
A07_08,38,F,1,United States of America,0.0,1,0.7304107
A15_10,27,F,2,United Kingdom,1.0,1,0.9351133
A19_06,68,F,1,United States of America,0.0,1,0.89890534
A04_15,34,F,2,United Kingdom,1.0,1,0.9840248
A04_10,34,F,2,United States of America,0.0,0,0.87623894
A09_01,28,F,3,United States of America,1.0,1,0.74650675
A03_05,18,F,1,United States of America,0.0,0,0.7882401
A04_10,41,F,1,United States of America,0.0,1,0.76322615
A12_01,18,F,0,United States of America,1.0,1,0.69475543
A15_12,49,M,0,United States of America,0.0,0,0.7765024
A18_07,21,F,0,United States of America,1.0,1,0.6816394
A19_10,64,M,1,United States of America,0.0,0,0.51073754
A05_06,27,F,1,United States of America,1.0,1,0.589633
A14_11,26,F,0,India,0.0,1,0.62316674
A18_02,38,M,2,United States of America,1.0,1,0.6511886
A05_15,38,F,1,United States of America,1.0,1,0.6928496
A02_08,32,M,0,United States of America,1.0,1,0.87758726
A17_09,28,F,2,United States of America,1.0,1,0.5639608
A06_06,18,F,0,United States of America,0.0,0,0.8773743
A17_15,38,F,1,United States of America,1.0,1,0.85246575
A16_06,55,M,1,United States of America,0.0,0,0.64411664
A05_05,31,F,0,United Kingdom,1.0,1,0.5267249
A06_07,34,F,2,United States of America,0.0,0,0.8312502
A01_01,22,F,1,United Kingdom,1.0,0,0.50385755
A03_06,30,M,3,United States of America,1.0,1,0.97992516
A10_05,24,F,1,United Kingdom,1.0,0,0.656664
A08_04,28,F,3,United States of America,1.0,0,0.513856
A18_03,26,F,1,United States of America,0.0,0,0.9566853
A18_14,21,F,0,United States of America,1.0,1,0.9813607
A20_05,61,F,1,Canada,1.0,0,0.6089591
A11_11,34,F,1,India,1.0,1,0.9289923
A15_08,30,F,1,United Kingdom,0.0,0,0.5534717
A06_05,22,F,1,United Kingdom,1.0,1,0.88647723
A06_01,32,F,1,United States of America,0.0,0,0.7323106
A08_07,30,F,1,United Kingdom,0.0,0,0.5977515
A10_11,24,F,0,Singapore,0.0,0,0.93809736
A02_12,41,F,1,United States of America,1.0,1,0.6837866
A07_13,20,F,3,United States of America,1.0,1,0.8804455
A11_04,33,M,2,United States of America,0.0,0,0.931884
A05_14,19,M,0,Italy,1.0,1,0.6395705
A11_01,55,F,2,United States of America,1.0,1,0.5248085
A17_08,56,F,0,United States of America,0.0,0,0.50664634
A17_13,20,F,1,United States of America,1.0,0,0.8750212
A11_02,24,M,1,United States of America,1.0,1,0.67472494
A18_13,19,M,0,Italy,1.0,1,0.59629864
A17_10,30,F,1,United Kingdom,1.0,0,0.67148066
A16_04,56,F,0,United States of America,0.0,0,0.7492719
A20_04,25,F,1,United Kingdom,0.0,0,0.8347661
A20_06,31,F,1,Canada,1.0,1,0.70412135
A01_13,61,F,1,Canada,1.0,1,0.9486299
A15_01,26,F,1,United States of America,0.0,0,0.6954
A14_09,25,M,0,United Kingdom,0.0,0,0.97062206
A12_11,32,F,1,United Kingdom,0.0,0,0.85653645
A20_07,33,M,1,United States of America,0.0,0,0.99077046
A03_02,23,M,2,Canada,0.0,0,0.5078545
A13_02,32,F,1,United States of America,0.0,0,0.7248603
A10_10,18,F,0,United States of America,1.0,1,0.662555
A03_13,41,F,1,United States of America,0.0,0,0.9236912
A15_06,21,F,1,United Kingdom,1.0,1,0.9519235
A08_08,31,F,1,United Kingdom,1.0,0,0.5643438
A08_06,22,M,0,Romania,0.0,0,0.7922709
A17_13,40,M,1,United States of America,0.0,0,0.83158207
A04_14,39,F,1,United States of America,1.0,0,0.5078545
A12_04,57,F,1,United States of America,0.0,0,0.8419817
A09_03,43,F,2,Canada,0.0,0,0.6833849
A05_04,24,F,1,United Kingdom,0.0,0,0.615703
A20_03,27,F,2,United Kingdom,1.0,1,0.90775466
A05_10,33,F,2,United States of America,1.0,1,0.7185037
A17_10,66,M,1,United States of America,0.0,0,0.62647873
A14_08,32,M,2,United States of America,0.0,0,0.7670533
A09_02,35,F,3,United States of America,0.0,0,0.7189369
A08_14,33,F,2,United Kingdom,0.0,1,0.5006776
A14_10,34,F,2,United States of America,0.0,0,0.9188199
A11_11,30,F,1,United Kingdom,0.0,0,0.59542906
A04_01,18,F,1,United States of America,0.0,0,0.8324944
A05_08,56,F,0,United States of America,0.0,1,0.514198
A19_13,36,M,1,India,1.0,1,0.9721457
A02_15,41,F,1,United States of America,0.0,1,0.66765165
A06_15,66,M,1,United States of America,1.0,0,0.6865854
A06_15,52,F,3,United States of America,1.0,1,0.8202007
A07_13,33,M,2,United States of America,0.0,0,0.6523657
A08_11,52,F,3,United States of America,0.0,1,0.61802536
A11_02,18,M,2,Slovenia,0.0,0,0.5565319
A15_07,20,F,1,United States of America,0.0,0,0.8823038
A06_13,21,F,0,Canada,1.0,0,0.5159953
A07_14,22,M,0,India,1.0,1,0.99961805
A15_13,23,M,2,Canada,1.0,0,0.6553875
A07_04,19,M,3,Canada,1.0,1,0.679052
A15_14,36,F,2,United States of America,0.0,0,0.6143181
A14_06,22,M,0,India,1.0,1,0.99798334
A07_01,47,M,1,United States of America,0.0,0,0.88933206
A06_08,55,M,1,United States of America,1.0,1,0.8792763
A13_08,24,F,1,United Kingdom,0.0,0,0.5795711
A14_02,52,F,3,United States of America,1.0,1,0.82280755
A08_09,39,F,1,United States of America,0.0,0,0.5078545
A13_03,21,F,0,Canada,0.0,0,0.75368404
A18_14,24,M,0,Phillipines,0.0,0,0.7643096
A19_09,22,F,1,United Kingdom,1.0,0,0.5844388
A10_11,28,F,3,United States of America,1.0,1,0.7633602
A20_14,19,F,3,United States of America,0.0,0,0.6839737
A04_05,35,M,2,Canada,1.0,0,0.56854844
A10_01,49,M,0,United States of America,0.0,0,0.646732
A12_04,61,F,1,Canada,0.0,0,0.64822495
A19_07,32,F,1,United States of America,0.0,0,0.6401463
A03_07,32,F,1,United States of America,0.0,0,0.79549646
A20_08,35,F,1,United Kingdom,0.0,1,0.8926793
A09_06,27,F,1,United States of America,0.0,0,0.5166522
A18_01,19,F,2,Canada,1.0,1,0.5359548
A18_03,24,F,1,United Kingdom,0.0,0,0.58985287
A03_13,32,F,1,United States of America,0.0,0,0.8318709
A14_08,21,F,0,Canada,1.0,0,0.55602145
A18_10,24,M,0,Phillipines,0.0,0,0.7138095
A12_12,26,F,0,India,0.0,0,0.7436171
A13_05,30,F,2,United Kingdom,1.0,0,0.83564657
A08_11,22,F,1,United Kingdom,0.0,0,0.65893936
A06_10,21,F,1,Canada,0.0,0,0.96565294
A01_04,18,M,2,United Kingdom,1.0,1,0.9995346
A20_06,57,F,1,United States of America,0.0,0,0.91720587
A19_02,28,F,1,United States of America,0.0,0,0.9064556
A05_14,33,M,2,United States of America,0.0,0,0.93416
A19_10,30,F,2,United States of America,1.0,1,0.99999
A12_07,61,F,1,Canada,0.0,0,0.66272986
A19_05,64,M,1,United States of America,0.0,0,0.50290996
A11_13,21,F,0,Canada,1.0,0,0.5078545
A09_04,36,F,2,United States of America,0.0,0,0.7905421
A05_15,46,F,0,United States of America,0.0,0,0.5788738
A10_15,25,F,1,United Kingdom,0.0,0,0.95884794
A19_09,32,F,1,United States of America,0.0,0,0.7173387
A02_01,30,F,1,United Kingdom,0.0,0,0.5657325
A03_06,28,F,2,United States of America,0.0,0,0.5051377
A04_01,18,F,2,United States of America,0.0,0,0.74152964
A06_02,23,M,2,United States of America,0.0,0,0.74233013
A05_03,64,M,1,United States of America,1.0,1,0.5134455
A06_09,20,F,3,United States of America,1.0,1,0.74415684
A20_04,20,M,0,Saudi Arabia,0.0,0,0.9353788
A05_06,37,M,1,United Kingdom,1.0,1,0.99900985
A08_02,35,M,2,Canada,1.0,0,0.566465
A07_04,57,F,0,United States of America,0.0,0,0.5078545
A16_05,28,F,1,United States of America,0.0,0,0.90149504
A14_10,32,F,1,United States of America,0.0,0,0.7919178
A05_15,25,F,1,United States of America,1.0,0,0.6666218
A03_08,26,F,1,United States of America,0.0,0,0.5078545
A04_09,24,M,1,United Kingdom,1.0,1,0.5342635
A05_03,24,M,1,United States of America,1.0,1,0.64770836
A16_14,20,F,1,United States of America,0.0,0,0.9007085
A20_13,55,M,1,United States of America,0.0,0,0.8657627
A08_08,20,F,3,United States of America,0.0,1,0.74927706
A05_15,31,F,0,United Kingdom,1.0,1,0.6018623
A08_04,31,M,1,United States of America,0.0,0,0.92290497
A12_04,25,M,0,United States of America,0.0,0,0.6686706
A20_10,46,F,0,United States of America,0.0,0,0.89789075
A13_03,36,F,2,United States of America,0.0,0,0.7853742
A20_08,28,F,3,United States of America,0.0,1,0.75476867
A03_11,32,F,1,United States of America,0.0,0,0.8038839
A16_05,57,F,1,United States of America,0.0,0,0.8154201
A15_06,18,F,0,United States of America,0.0,0,0.57801723
A20_04,37,M,1,United Kingdom,0.0,1,0.9583478
A02_07,48,M,1,Canada,0.0,1,0.99994385
A11_01,25,F,1,United Kingdom,0.0,0,0.8543796
A17_15,25,M,0,United States of America,1.0,0,0.5394451
A12_05,22,M,0,Romania,0.0,0,0.77796805
A06_04,21,F,0,Canada,0.0,0,0.5078545
A03_11,40,M,1,United States of America,0.0,0,0.8222494
A20_15,18,M,2,Slovenia,0.0,0,0.8240815
A10_05,28,M,2,United States of America,1.0,0,0.5053018
